,78660,78666,78641,78613,78745,78664,78640,78753,78681,78741,78704,78744,78758,78665,78748,78759,78610,78626,78628,78723,78749,78634,78717,78750,78705,78746,78727,78602,78633,78653,78731,78729,78724,78757,78754,78617,78702,78703,78728,78739,78752,78644,78621,76574,78735,78734,78747,78738,78737,78620,78751,78732,78676,78642,78730,78612,78721,78726,78733,78645,78616,78756,78701,78669,78957,78736,78648,78725,78652,78722,76537,78619,78659,78655,76527,78662,78719,78650,76530,78615,78953,78656,76578,78632,78622,78661
2000-01-31,181323.52200595904,,197140.7881308692,211520.3843041658,155455.2547150568,153638.88214447678,,129239.16948302416,,130299.77226063788,229006.00321936508,100862.39809256876,149835.55839702848,,182344.22800455053,301706.78256533056,150558.3100767107,,,137609.90673398814,276934.76105324534,,,290225.58246332867,,537533.2654836128,193208.75393529944,118548.21055782872,,148667.98383809166,401850.9767620975,191160.63887373923,101959.83107038937,,169972.36405177324,133159.7561743549,,,191720.01021240847,359253.22256453976,127823.54105870976,,102331.05995227076,,365370.4992915121,265326.88934233825,188028.848112203,349267.8155779222,266897.7152222847,196902.5256398904,,384369.40894532,,,554295.4156895811,118920.93995745314,104987.10401604712,324555.9754974173,414189.3782728209,174890.81715306506,87979.24754706374,301521.570543958,,236206.21816546776,96323.21353340674,193151.3938482601,,98733.54201610656,180349.9793133444,,,,123591.81113267956,,,98758.57669453265,,113373.51702906538,,,,,,,,
2000-02-29,181679.2929978944,,197170.461011434,211446.64347536597,155315.62483742312,153981.89557161147,,129560.51026024963,,130944.85915993956,232433.9083901189,101266.17848307692,150251.67991443025,,182815.63997255644,303013.14014838915,151162.1512505849,,,139232.70049960393,276434.0289031183,,,290178.50967255794,,540668.5216873985,193874.34804228012,118967.8790177183,,149533.8106292418,402655.16727111,190781.832694096,101930.2591450185,,170183.12842813449,133777.79034412524,,,192032.9872626372,360119.9346174577,131071.86234223652,,102479.93308160902,,365580.3235507464,265508.90205379366,188394.8356823784,349914.2138444829,267099.80485335167,197019.60604029265,,384787.682839327,,,555011.4106027875,119284.97188653795,105518.222708868,325094.70932726737,414050.3695123068,175203.72113078687,88261.90280992055,305382.16128538246,110270.93877634245,236938.83468954076,96798.73620419172,192862.12379174685,,99238.16031267607,180670.92806731103,,,,124047.21563506052,,,98855.22616300048,,113533.24145680836,,,,,,,,
2000-03-31,181861.47594078208,,197441.1247381833,210672.5880460436,156285.7635487008,154172.8066009418,,129756.3812697453,,131355.96506194986,236709.6832047687,101707.87955144448,150790.0343055399,,183614.14830782232,304657.6996823961,151474.36145975944,,,142644.9748383313,275905.9800301958,,,291655.560994884,,545443.255989777,194936.9854739223,119427.852691171,,150509.52409069875,404392.2843706605,190864.86542701215,102030.84513644008,,170170.3893506584,134126.6159276621,,554839.9824372542,192307.71871714728,360593.26450264966,134235.78431911956,,102835.4617538097,,365550.8208862025,265945.8288171178,189426.267340904,350223.55402915506,266067.5115515483,197577.1704139583,,385381.5802583853,,,556350.7440846447,119721.05062706326,107009.19803603826,325671.7363222687,414624.4912522884,175334.374554202,88267.79030823562,305887.2000202317,109263.88495447018,237372.5761736858,97079.40950757069,193565.90382778467,,99772.178371192,181407.84881275403,,,,124823.30689898424,,,98495.37016705668,,114118.9293666003,,,,,,,,
2000-04-30,182324.475232381,,198149.6637421566,209634.99244709557,157217.27065545483,154631.1099759857,,130348.3924963598,,131995.99634022752,242780.9210423721,102387.82696918953,151944.86989621865,,184999.19562727897,307015.41974179895,152638.609572078,,,145735.13680927327,275031.0502692894,,,293081.95824331214,,553744.4191540461,196222.8343867913,120408.45811276884,,153006.3715040967,408648.1706110317,191472.68680476584,101976.34013401206,,170504.80366534254,135000.24886024048,,563444.7346144589,192862.7202089907,361817.1358981453,138779.69850219623,,103320.8234430597,,367107.6544229037,267510.2647132509,191203.37945944225,351290.5971491253,264916.6919789842,198906.90563934363,,386903.2609203809,,,559356.2438716722,120326.35797257532,110147.8876922216,326010.6464706217,416101.66457933496,175675.21224341253,88275.99266060196,308667.3783761728,108915.61824039764,238174.54647579015,97912.09513399102,194181.20056522047,,100751.13571143892,182867.2221400846,,,,126020.34066220625,,,98899.04680682362,,115070.43672424466,,,,,,,,
2000-05-31,182730.51398753063,,198579.18616899545,208518.16928189027,157832.87044319976,155059.71601037262,,130925.990256319,,132280.74689684855,249490.209807409,102994.18687383052,152964.40350478448,,186386.49383756184,308716.11945357616,153392.6002038713,,,148393.71469223066,274232.6075324633,,,294052.8588291374,,561827.5377938952,196897.3670850984,121498.38077098812,,155035.53066674006,413386.66392497,192216.1958389072,101964.928201399,254482.14008362804,171016.48949443712,135668.47658808806,,569523.9758931296,193356.03223454265,361456.3283664424,142007.762990942,,103802.3546184895,,368870.3254350617,269760.9744617088,192878.62435329135,351720.410620216,263650.9524514177,201010.46770631036,,387280.181388258,,,561937.7687771786,120905.64706454476,114257.12699578267,325365.5292526593,416549.7632512252,175919.59787099433,87979.3087596259,309859.1474945688,108642.03799788252,239558.1216821064,98805.96193785164,194409.31166245576,,101680.13130705738,184499.88872574677,,,,127895.59863371904,,,99965.68279935888,,116032.86126889936,,,,,,,,
2000-06-30,183172.08786585476,,198898.31287980507,208718.59776432,157474.1367569093,155347.55216011324,,131601.33923263647,,132602.28549952197,254520.12001901123,103139.62814981838,153512.1161984692,,187333.2347437523,309310.4795155308,154788.41861538423,,,147273.4150745384,274409.5868387309,,,293951.643762877,,567822.3451830026,196171.52327725317,122586.60226110584,,156159.42513375127,417207.55031844415,192687.02226011784,101933.8517271508,253339.9110899276,171773.76475889242,136606.61917850826,,578787.6789442288,193945.23731526057,361066.9843691771,143159.62903069216,,104210.37962923948,,370279.9803506184,271732.6900264144,193910.70809268332,352168.9305389012,264790.5298550728,202181.2378493377,,386697.8625814833,,,564973.1215102975,121066.6558847056,117423.40271992276,324274.39443038503,416852.5756053016,176370.4063368959,87147.54099484246,311283.57790204027,108915.91123477288,240899.88475805195,99370.5596954282,195340.59494506163,,102315.6052848554,185766.1126325248,,,,129786.0219158845,,,101146.12324336708,,116789.62503549171,,,,,,,,
2000-07-31,183252.87236241755,,199579.75294139385,208815.52748692376,156653.7031306308,155347.79020439132,,131874.17943115937,,132723.42104849013,260733.188987584,103193.72796739975,153280.4451518046,,187665.0121821368,309834.9672139735,156519.43189009806,,,147372.18369499096,275087.3584943923,,,293855.6483936473,,567374.8603720838,195411.5908930876,123414.323560803,,154610.25455302213,418429.3588522576,192254.4394418624,102095.88024461428,257889.50877197817,172175.31859296106,137679.91329920737,,581279.3483502129,194283.20432443707,360222.7941256358,144648.91378330413,,104393.05217955132,,370004.99094774754,272264.54475825606,194610.48880698447,351907.3393785373,266691.830466667,201325.9284523345,,385609.4141132249,,,567639.0803841403,121117.0239210712,119090.25330474136,323293.1442894801,415811.99295669096,176711.00500577374,85878.0017663923,312534.742470141,109422.91715182172,241253.090528353,99630.6049770836,197711.883197177,,102464.41011115136,185582.2003935678,,,,131867.16046313857,,,101882.13527329644,,117099.68564217591,,,,,,,,
2000-08-31,183434.33143961,,201480.70753996595,209060.30406401728,157084.2321332303,155508.18446908332,,132323.25074650298,,133695.13784892927,264289.7097081977,103305.74699082616,153170.9189768827,,188117.9762380528,311236.802473906,160892.5200256124,,,147445.88214372587,276346.236599437,,,294566.6054530977,,565760.5902278572,195684.026389361,123948.48487140308,,152591.2228887676,419392.338374195,192432.5477406716,102692.80647029582,264028.80759134976,172489.60174005557,139773.42222599802,,579866.6665262971,194845.00782383548,359824.77954723715,146837.31721908448,,104505.51338811257,,369848.72195655335,272209.55204217334,195378.10428281527,352407.2127289823,268303.4676533176,200011.5440084535,,387296.0488089511,,,572665.045282327,121386.46192458236,120290.2611477344,323149.24919501966,415901.2746503218,177057.1610193304,85115.56236794134,313037.9035653982,110312.84118932702,239886.69084848597,99556.25871596312,201307.1597003228,,102592.799508593,185484.0372508301,,,,133219.82477917525,,,102102.33224137191,,117567.65916928144,,,,,,,,
2000-09-30,183613.5969687862,,203505.3341431883,208373.6548951521,157723.97363524837,155930.46137128037,,132805.29916642557,,134333.13884944367,265106.9258294227,103732.60540799145,153468.67610370458,,188205.1989272464,313066.582513739,165680.02945666437,,,147985.2580431001,276849.0106177716,,,295182.88521941233,,564505.8856325089,197301.6412203941,124414.38195406178,,150178.46059952068,420930.6442203375,193205.5488585007,103267.74774317488,271673.0848780579,172549.76418214408,141300.83030728844,,578320.9304256211,195450.99332159176,359888.7432593568,148451.87528613352,,104497.22671156052,,368958.0557409487,271845.6736253304,196002.90365569165,352536.6189612194,267948.606211565,199688.72363768084,,390411.1252000754,,,577297.3841437642,122015.99634359854,121840.60448784327,323278.1041084282,415102.5517572263,176970.8698260479,84794.41668948076,312426.42153022886,112281.18167258048,238283.82435025088,99952.71693447768,203006.1206218997,,102630.23542078306,185174.5891577209,,,,134493.37630623195,,,103164.8400386328,,118239.56137684482,,,,,,,,
2000-10-31,184193.9588509551,,205512.9206636852,208372.74076097304,158870.4167370809,156732.58237340787,,133719.841113679,,135414.94213185486,264593.9918117179,104220.81773021253,154324.19483866708,,188346.22924832595,314879.8170528607,169764.89072949355,,,149403.44721955786,276955.9305980772,,,295733.18475376145,,567844.2492572903,199647.73757146776,125028.74311882496,,149036.64666357366,424814.5159606771,194744.0383743106,103861.65554953476,274368.3070971772,173052.57787349794,142396.3429341143,,579758.8039108474,196483.2619696704,361439.4298248226,150375.81070017265,,104806.98877949864,,367943.1263954823,272140.3128112563,196912.71500494555,353480.3052861618,266315.9275340909,201156.97268963643,271449.63588066463,394546.68003047066,,,581184.6485088337,122986.78976280642,123456.40443478493,324051.33634521515,415525.19074130617,177158.53355649786,85209.21749021596,310654.5910661375,115250.21815925166,237619.01839676083,100517.35211588773,201649.597341868,,102986.069272607,186090.1685213243,,,,135645.27714070934,,,104024.25020885386,,119033.04325693702,,,,,,,,
2000-11-30,184682.09307109835,,207508.446140705,209727.38215705924,159865.6628283537,157330.24797882853,,134383.47079622667,,135436.55770610232,265687.6764414637,104686.13045327232,155293.93045678458,,188330.1429241544,316047.3264399722,171396.4074616611,,,149169.55296393103,276867.23410473857,,,296512.86519002536,,570618.8154694556,201706.32109434888,125968.93625957282,,148680.56993378935,427117.6058317729,196105.8698154992,104053.93147439904,275504.3343206473,173518.01241560667,142323.01995001375,,584909.709968184,197468.29472724,363824.935403708,150091.75400481603,,105367.76810080212,,368463.4483754014,272868.0117295728,197979.0551736556,354426.56701185304,264878.1438516577,202793.14868721043,272414.2357496895,397732.1009252768,,,583485.3709017619,123646.44084446572,124278.93359065404,325590.5361572803,416860.31897138216,177541.34495101392,85234.38445663423,309374.6867751708,117689.56701936334,238026.06705481952,101255.74652239944,198910.017692726,,103142.16590887454,188114.02008849697,,,,136886.22177154745,,,104894.37429316978,,119795.76471361796,,,,,,,,
