type,STATEFP10,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,PARTFLG10,geometry.type,geometry.coordinates
Feature,48,78759,4878759,B5,G6350,S,36045451,0,+30.4026543,-097.7610645,N,Polygon,"[[[-97.71599, 30.40858], [-97.715924, 30.408277], [-97.715908, 30.408206], [-97.715855, 30.407834], [-97.715853, 30.407816], [-97.716384, 30.40774], [-97.717714, 30.407522], [-97.719048, 30.407302], [-97.719471, 30.407222], [-97.720091, 30.407062], [-97.720924, 30.406779], [-97.722023, 30.406251], [-97.723456, 30.405472], [-97.725154, 30.40434], [-97.725353, 30.404209], [-97.726487, 30.403303], [-97.727569, 30.40228], [-97.727763, 30.402138], [-97.727792, 30.402133], [-97.728046, 30.40209], [-97.728043, 30.402017], [-97.727926, 30.400235], [-97.727851, 30.399697], [-97.727936, 30.3993], [-97.728296, 30.397426], [-97.728567, 30.396425], [-97.728683, 30.396026], [-97.729445, 30.394768], [-97.729602, 30.394404], [-97.729609, 30.394378], [-97.729622, 30.394359], [-97.729669, 30.394251], [-97.730084, 30.393265], [-97.730512, 30.392235], [-97.731099, 30.390846], [-97.731173, 30.390669], [-97.733206, 30.385829], [-97.733745, 30.384544], [-97.734391, 30.382943], [-97.735176, 30.380893], [-97.735834, 30.37918], [-97.735884, 30.379188], [-97.73593, 30.379197], [-97.736176, 30.378682], [-97.736293, 30.378753], [-97.736351, 30.378788], [-97.737416, 30.379453], [-97.737616, 30.379582], [-97.737737, 30.37966], [-97.737855, 30.379729], [-97.737901, 30.379756], [-97.737918, 30.379716], [-97.737933, 30.379681], [-97.737948, 30.379643], [-97.738028, 30.379452], [-97.738049, 30.379398], [-97.738094, 30.379293], [-97.738199, 30.379078], [-97.738305, 30.378843], [-97.738435, 30.378555], [-97.739812, 30.375422], [-97.739986, 30.375027], [-97.740422, 30.373818], [-97.740722, 30.373013], [-97.740969, 30.372344], [-97.741045, 30.372158], [-97.741128, 30.371958], [-97.740892, 30.371887], [-97.74068, 30.371824], [-97.74066, 30.371818], [-97.739397, 30.37144], [-97.739344, 30.371405], [-97.73932, 30.371373], [-97.739316, 30.371344], [-97.739348, 30.371257], [-97.739396, 30.371155], [-97.739473, 30.371016], [-97.739513, 30.370912], [-97.739585, 30.370731], [-97.739643, 30.370608], [-97.739664, 30.370557], [-97.73967, 30.370517], [-97.73967, 30.370484], [-97.739657, 30.370457], [-97.739641, 30.370444], [-97.739606, 30.370436], [-97.740226, 30.368942], [-97.740845, 30.367447], [-97.741446, 30.367749], [-97.741919, 30.367932], [-97.742361, 30.368137], [-97.742444, 30.367783], [-97.743043, 30.365012], [-97.74319, 30.364413], [-97.743326, 30.363989], [-97.74395, 30.362395], [-97.744438, 30.361299], [-97.744736, 30.361297], [-97.744859, 30.3613], [-97.74488, 30.361297], [-97.74521, 30.361304], [-97.745807, 30.361396], [-97.746375, 30.361564], [-97.746698, 30.361729], [-97.746809, 30.361785], [-97.746945, 30.361794], [-97.747004, 30.361908], [-97.748259, 30.362875], [-97.748419, 30.362916], [-97.748468, 30.36305], [-97.748967, 30.3635], [-97.749201, 30.363769], [-97.749365, 30.363829], [-97.749507, 30.36389], [-97.749893, 30.364529], [-97.75106, 30.364403], [-97.75239, 30.364859], [-97.75211, 30.365379], [-97.752407, 30.365514], [-97.752269, 30.365883], [-97.7524, 30.366039], [-97.752694, 30.366235], [-97.753129, 30.366502], [-97.753401, 30.366689], [-97.754386, 30.367405], [-97.754858, 30.366474], [-97.754895, 30.366147], [-97.754979, 30.366083], [-97.755265, 30.365739], [-97.755437, 30.365847], [-97.755699, 30.365908], [-97.755758, 30.365961], [-97.755805, 30.366003], [-97.755947, 30.366072], [-97.755686, 30.366524], [-97.755648, 30.366627], [-97.755776, 30.366679], [-97.755831, 30.366702], [-97.756091, 30.366801], [-97.756235, 30.366837], [-97.756541, 30.366901], [-97.75664, 30.366933], [-97.756751, 30.366985], [-97.756873, 30.367048], [-97.756933, 30.366972], [-97.757002, 30.36691], [-97.757095, 30.366863], [-97.75725, 30.36683], [-97.757503, 30.366971], [-97.757763, 30.367115], [-97.758512, 30.367568], [-97.759392, 30.368119], [-97.759034, 30.368618], [-97.758834, 30.368556], [-97.758691, 30.368333], [-97.758383, 30.368079], [-97.758088, 30.367925], [-97.757531, 30.367465], [-97.757411, 30.367496], [-97.757051, 30.368072], [-97.757034, 30.368157], [-97.757166, 30.368256], [-97.757397, 30.368299], [-97.757781, 30.368477], [-97.757927, 30.368615], [-97.758733, 30.368989], [-97.758421, 30.369444], [-97.756821, 30.368432], [-97.756539, 30.368918], [-97.758191, 30.369789], [-97.757695, 30.370538], [-97.757225, 30.371533], [-97.757523, 30.371659], [-97.75768, 30.371751], [-97.757814, 30.371855], [-97.758062, 30.371711], [-97.758609, 30.371395], [-97.759821, 30.370696], [-97.760555, 30.370651], [-97.760846, 30.370215], [-97.761017, 30.369961], [-97.761707, 30.368934], [-97.761809, 30.368979], [-97.762165, 30.369137], [-97.765573, 30.370657], [-97.765781, 30.370321], [-97.766042, 30.369952], [-97.766739, 30.370227], [-97.76729, 30.370219], [-97.767383, 30.37043], [-97.767683, 30.370711], [-97.76783, 30.370791], [-97.767979, 30.370849], [-97.768218, 30.370884], [-97.768615, 30.371359], [-97.768772, 30.371637], [-97.769089, 30.37272], [-97.769134, 30.372683], [-97.769196, 30.372647], [-97.769355, 30.372595], [-97.769408, 30.372556], [-97.769461, 30.372503], [-97.769486, 30.372467], [-97.770069, 30.373316], [-97.770465, 30.373597], [-97.770651, 30.373925], [-97.771677, 30.3737], [-97.77204, 30.373471], [-97.772404, 30.373286], [-97.772766, 30.373175], [-97.773124, 30.373234], [-97.773317, 30.373277], [-97.773775, 30.373506], [-97.77348, 30.374025], [-97.772964, 30.374763], [-97.771864, 30.37635], [-97.771402, 30.376564], [-97.77067, 30.376904], [-97.770405, 30.376968], [-97.770401, 30.37697], [-97.77024, 30.377005], [-97.770072, 30.377024], [-97.769752, 30.376995], [-97.769479, 30.376932], [-97.768994, 30.376796], [-97.767372, 30.375918], [-97.767301, 30.37594], [-97.767254, 30.375963], [-97.76722, 30.375991], [-97.767203, 30.376021], [-97.767169, 30.376105], [-97.767139, 30.376148], [-97.767098, 30.376178], [-97.766994, 30.376244], [-97.766942, 30.376283], [-97.766858, 30.376492], [-97.766741, 30.37675], [-97.766702, 30.376809], [-97.766659, 30.376856], [-97.766647, 30.376889], [-97.766654, 30.376912], [-97.766684, 30.37696], [-97.766687, 30.377012], [-97.766678, 30.377064], [-97.766618, 30.377135], [-97.766594, 30.377195], [-97.766583, 30.377256], [-97.766584, 30.377315], [-97.766598, 30.377369], [-97.766624, 30.377408], [-97.766671, 30.377446], [-97.766759, 30.377496], [-97.766876, 30.377545], [-97.766934, 30.377589], [-97.766983, 30.37765], [-97.767013, 30.377719], [-97.767022, 30.377776], [-97.767016, 30.377858], [-97.767011, 30.377879], [-97.766978, 30.377978], [-97.766936, 30.378053], [-97.766803, 30.378192], [-97.766763, 30.378259], [-97.766749, 30.378302], [-97.766748, 30.378345], [-97.76676, 30.378383], [-97.766775, 30.378404], [-97.767115, 30.378728], [-97.767328, 30.378973], [-97.767394, 30.37904], [-97.7675, 30.37912], [-97.76768, 30.379341], [-97.767684, 30.379364], [-97.767664, 30.379405], [-97.76763, 30.379427], [-97.767549, 30.379447], [-97.767461, 30.379461], [-97.767308, 30.379475], [-97.767175, 30.379482], [-97.76712, 30.379495], [-97.767054, 30.379533], [-97.767026, 30.379566], [-97.767009, 30.379609], [-97.766955, 30.380187], [-97.766961, 30.380268], [-97.766969, 30.380311], [-97.76698, 30.380346], [-97.767033, 30.38046], [-97.76705, 30.380559], [-97.767057, 30.380681], [-97.767017, 30.381038], [-97.766996, 30.381187], [-97.767001, 30.381219], [-97.767018, 30.38125], [-97.767111, 30.381339], [-97.76718, 30.381429], [-97.76727, 30.381571], [-97.767361, 30.381776], [-97.767433, 30.381887], [-97.767461, 30.381921], [-97.767573, 30.382021], [-97.767672, 30.382103], [-97.767762, 30.382183], [-97.767907, 30.382325], [-97.767955, 30.382363], [-97.768011, 30.382408], [-97.768046, 30.382421], [-97.768079, 30.382423], [-97.768143, 30.382402], [-97.76817, 30.382384], [-97.768191, 30.382358], [-97.768204, 30.382296], [-97.768222, 30.382141], [-97.768226, 30.382114], [-97.768242, 30.382046], [-97.768265, 30.382013], [-97.768303, 30.381986], [-97.768341, 30.381973], [-97.768383, 30.381976], [-97.768408, 30.381986], [-97.768423, 30.381992], [-97.768479, 30.38203], [-97.768513, 30.382068], [-97.76853, 30.382114], [-97.768533, 30.382189], [-97.768516, 30.382245], [-97.768521, 30.382272], [-97.768553, 30.382312], [-97.768623, 30.38236], [-97.768744, 30.382426], [-97.76889, 30.382487], [-97.769, 30.382521], [-97.769081, 30.38253], [-97.769263, 30.382529], [-97.769411, 30.382511], [-97.769493, 30.382508], [-97.769632, 30.382514], [-97.7697, 30.382522], [-97.769681, 30.382582], [-97.769676, 30.382606], [-97.769696, 30.382597], [-97.769859, 30.382551], [-97.770154, 30.38254], [-97.770318, 30.382584], [-97.77036, 30.3826], [-97.770416, 30.382622], [-97.770483, 30.382686], [-97.770503, 30.382736], [-97.770518, 30.382792], [-97.770506, 30.382924], [-97.770492, 30.383072], [-97.770489, 30.383201], [-97.770404, 30.383238], [-97.770415, 30.383318], [-97.770442, 30.383534], [-97.770436, 30.383654], [-97.770407, 30.383819], [-97.770357, 30.383893], [-97.770313, 30.383994], [-97.770257, 30.384164], [-97.770178, 30.384329], [-97.770108, 30.38443], [-97.770063, 30.384576], [-97.770068, 30.384686], [-97.770076, 30.384851], [-97.770131, 30.385286], [-97.770192, 30.385581], [-97.770218, 30.385862], [-97.770315, 30.386431], [-97.770323, 30.386477], [-97.770512, 30.387283], [-97.770745, 30.388053], [-97.770865, 30.38839], [-97.770918, 30.388505], [-97.771015, 30.38865], [-97.771102, 30.3888], [-97.771157, 30.388866], [-97.77121, 30.388952], [-97.771334, 30.38919], [-97.771721, 30.389721], [-97.771903, 30.389902], [-97.77199, 30.38998], [-97.772074, 30.390031], [-97.772145, 30.390063], [-97.772284, 30.390089], [-97.772325, 30.390106], [-97.772388, 30.390161], [-97.772493, 30.390232], [-97.772556, 30.390241], [-97.772595, 30.390254], [-97.772619, 30.390283], [-97.772655, 30.39036], [-97.772717, 30.390433], [-97.772779, 30.39048], [-97.772873, 30.39051], [-97.772907, 30.390526], [-97.772989, 30.390589], [-97.773094, 30.390657], [-97.773208, 30.390711], [-97.773456, 30.390802], [-97.773537, 30.390823], [-97.773591, 30.390829], [-97.773722, 30.390819], [-97.773801, 30.390825], [-97.773802, 30.390826], [-97.773915, 30.390815], [-97.774078, 30.390809], [-97.774224, 30.39079], [-97.774316, 30.390766], [-97.774405, 30.390723], [-97.774525, 30.390652], [-97.774594, 30.3906], [-97.774693, 30.390546], [-97.774903, 30.390404], [-97.774931, 30.390387], [-97.775628, 30.39084], [-97.775853, 30.390899], [-97.776295, 30.390923], [-97.776801, 30.390951], [-97.777328, 30.390984], [-97.777562, 30.390999], [-97.77793, 30.391018], [-97.7781, 30.391048], [-97.778222, 30.391114], [-97.778305, 30.391193], [-97.778468, 30.391411], [-97.778503, 30.391458], [-97.778602, 30.391651], [-97.77864, 30.391926], [-97.778341, 30.392357], [-97.778292, 30.392428], [-97.77913, 30.392837], [-97.779761, 30.393145], [-97.780012, 30.39288], [-97.780209, 30.392674], [-97.78021, 30.392676], [-97.781059, 30.392835], [-97.781397, 30.393002], [-97.780742, 30.393159], [-97.780742, 30.393161], [-97.779563, 30.393372], [-97.77897, 30.393376], [-97.778929, 30.393799], [-97.778883, 30.394369], [-97.778866, 30.394577], [-97.778815, 30.395205], [-97.777539, 30.396343], [-97.77866, 30.397006], [-97.778722, 30.397045], [-97.779082, 30.39727], [-97.779551, 30.397428], [-97.779772, 30.397474], [-97.780215, 30.397565], [-97.780588, 30.39766], [-97.7807, 30.397737], [-97.781559, 30.398001], [-97.781996, 30.398306], [-97.782192, 30.398443], [-97.78288, 30.39921], [-97.783088, 30.399433], [-97.783103, 30.399449], [-97.783412, 30.399726], [-97.783577, 30.399873], [-97.783805, 30.400318], [-97.784095, 30.40101], [-97.784571, 30.400772], [-97.789159, 30.398397], [-97.790036, 30.397923], [-97.790274, 30.39782], [-97.794195, 30.396266], [-97.794431, 30.396172], [-97.795366, 30.396574], [-97.797731, 30.397605], [-97.798621, 30.397972], [-97.800467, 30.398766], [-97.800489, 30.398775], [-97.800565, 30.398809], [-97.801418, 30.399228], [-97.802303, 30.399622], [-97.802345, 30.399535], [-97.80411, 30.400324], [-97.805735, 30.401022], [-97.808882, 30.402456], [-97.812591, 30.404113], [-97.810949, 30.406939], [-97.811782, 30.407342], [-97.808349, 30.411257], [-97.805817, 30.414163], [-97.805061, 30.415098], [-97.80371, 30.417213], [-97.803341, 30.417784], [-97.803176, 30.417786], [-97.803026, 30.417788], [-97.802961, 30.417785], [-97.802625, 30.41774], [-97.802438, 30.417718], [-97.80234, 30.417707], [-97.802289, 30.417709], [-97.802164, 30.417722], [-97.802054, 30.41774], [-97.801773, 30.417815], [-97.801577, 30.417884], [-97.801462, 30.417939], [-97.800866, 30.418176], [-97.800783, 30.418202], [-97.800603, 30.418269], [-97.800285, 30.418373], [-97.800162, 30.418409], [-97.800049, 30.41844], [-97.799858, 30.418483], [-97.799779, 30.418497], [-97.799672, 30.418506], [-97.799609, 30.418505], [-97.799385, 30.418498], [-97.799179, 30.418484], [-97.799123, 30.418486], [-97.799061, 30.418497], [-97.798909, 30.418538], [-97.798794, 30.418576], [-97.798662, 30.418625], [-97.798349, 30.418729], [-97.797706, 30.418966], [-97.797577, 30.419004], [-97.797336, 30.419119], [-97.79724, 30.41917], [-97.797143, 30.419229], [-97.796939, 30.41938], [-97.796826, 30.419456], [-97.796705, 30.41954], [-97.796641, 30.41958], [-97.796562, 30.419606], [-97.796465, 30.419631], [-97.796298, 30.419665], [-97.796031, 30.419712], [-97.795847, 30.419765], [-97.79565, 30.419833], [-97.795591, 30.419859], [-97.795532, 30.419874], [-97.795466, 30.419902], [-97.795251, 30.419954], [-97.794466, 30.42007], [-97.794329, 30.420086], [-97.794273, 30.420093], [-97.794027, 30.420099], [-97.79394, 30.420097], [-97.793842, 30.420086], [-97.793793, 30.420068], [-97.793724, 30.420568], [-97.793707, 30.420691], [-97.793813, 30.42099], [-97.794031, 30.421283], [-97.794138, 30.421398], [-97.794549, 30.421843], [-97.793613, 30.422528], [-97.793503, 30.42263], [-97.793401, 30.422672], [-97.793296, 30.422715], [-97.793095, 30.422783], [-97.792889, 30.422834], [-97.791462, 30.423147], [-97.791055, 30.423224], [-97.790875, 30.423246], [-97.790689, 30.423245], [-97.790563, 30.423239], [-97.790383, 30.423219], [-97.790189, 30.423181], [-97.789991, 30.423122], [-97.789839, 30.423006], [-97.7896, 30.42296], [-97.789104, 30.422707], [-97.788863, 30.422614], [-97.788649, 30.422546], [-97.788432, 30.422495], [-97.788182, 30.422465], [-97.787974, 30.422451], [-97.787689, 30.422455], [-97.7876, 30.422401], [-97.787459, 30.422499], [-97.787084, 30.422558], [-97.786591, 30.422658], [-97.786142, 30.4228], [-97.786022, 30.422791], [-97.785938, 30.422918], [-97.785689, 30.423069], [-97.785558, 30.423173], [-97.785438, 30.42328], [-97.785251, 30.423502], [-97.785171, 30.423621], [-97.785087, 30.423758], [-97.784987, 30.423968], [-97.784889, 30.424014], [-97.78493, 30.424134], [-97.784886, 30.424383], [-97.784877, 30.424558], [-97.784887, 30.424733], [-97.784905, 30.424913], [-97.784934, 30.425059], [-97.784887, 30.425149], [-97.784982, 30.42522], [-97.785146, 30.425982], [-97.785125, 30.426202], [-97.785103, 30.426376], [-97.785053, 30.426528], [-97.784978, 30.426692], [-97.784889, 30.426843], [-97.784712, 30.427085], [-97.784592, 30.427204], [-97.784377, 30.427368], [-97.783955, 30.427663], [-97.783407, 30.428032], [-97.783266, 30.428154], [-97.783174, 30.428258], [-97.783036, 30.428307], [-97.783072, 30.428378], [-97.782728, 30.42882], [-97.782676, 30.428887], [-97.782431, 30.429178], [-97.782168, 30.42949], [-97.781999, 30.429664], [-97.781821, 30.429816], [-97.781379, 30.43012], [-97.781239, 30.430139], [-97.781175, 30.430235], [-97.780931, 30.430366], [-97.780829, 30.430353], [-97.780823, 30.430371], [-97.78077, 30.430456], [-97.780343, 30.430709], [-97.78009, 30.43086], [-97.779983, 30.430856], [-97.779919, 30.430961], [-97.779594, 30.431162], [-97.779413, 30.431275], [-97.779306, 30.431337], [-97.779168, 30.431336], [-97.779084, 30.431422], [-97.778411, 30.431631], [-97.778294, 30.431626], [-97.778382, 30.431849], [-97.778392, 30.431988], [-97.77836, 30.432174], [-97.778357, 30.432291], [-97.778397, 30.432414], [-97.778844, 30.433487], [-97.778917, 30.433601], [-97.777988, 30.434275], [-97.777022, 30.432019], [-97.776414, 30.432185], [-97.775537, 30.432432], [-97.772681, 30.433271], [-97.770127, 30.434075], [-97.769726, 30.434202], [-97.768321, 30.433511], [-97.768199, 30.433451], [-97.766654, 30.432703], [-97.766056, 30.432411], [-97.765942, 30.43241], [-97.765865, 30.432409], [-97.765707, 30.432408], [-97.765609, 30.432407], [-97.765323, 30.432404], [-97.765037, 30.432401], [-97.763611, 30.432492], [-97.761665, 30.432613], [-97.760339, 30.432714], [-97.759092, 30.432792], [-97.756746, 30.433054], [-97.757932, 30.431868], [-97.758033, 30.431089], [-97.758363, 30.430562], [-97.752476, 30.428888], [-97.751926, 30.429318], [-97.751652, 30.428886], [-97.751706, 30.428863], [-97.752082, 30.428628], [-97.752341, 30.428398], [-97.752549, 30.42816], [-97.753215, 30.427144], [-97.753449, 30.426801], [-97.753313, 30.426656], [-97.751766, 30.425899], [-97.751529, 30.425784], [-97.750637, 30.425335], [-97.750053, 30.425078], [-97.749974, 30.425186], [-97.749527, 30.42554], [-97.748725, 30.424694], [-97.748041, 30.424815], [-97.746835, 30.426553], [-97.748312, 30.42385], [-97.748353, 30.423713], [-97.748434, 30.423557], [-97.748533, 30.423266], [-97.748372, 30.423094], [-97.748215, 30.422898], [-97.74807, 30.422698], [-97.747926, 30.422444], [-97.747662, 30.421886], [-97.747452, 30.42123], [-97.74708, 30.419267], [-97.747036, 30.419032], [-97.7467, 30.419072], [-97.746443, 30.419103], [-97.745929, 30.419145], [-97.745633, 30.41915], [-97.745439, 30.41911], [-97.745193, 30.419026], [-97.743033, 30.417991], [-97.742116, 30.417553], [-97.740688, 30.416875], [-97.739303, 30.416209], [-97.737968, 30.41556], [-97.737245, 30.415204], [-97.735079, 30.414168], [-97.734374, 30.413845], [-97.733653, 30.413512], [-97.732847, 30.413124], [-97.732116, 30.41279], [-97.731585, 30.412504], [-97.73103, 30.413161], [-97.730569, 30.414117], [-97.730398, 30.414447], [-97.729868, 30.415132], [-97.730127, 30.415887], [-97.730297, 30.416094], [-97.73047, 30.416304], [-97.730963, 30.416542], [-97.731558, 30.416813], [-97.731931, 30.416983], [-97.732386, 30.41732], [-97.732405, 30.417455], [-97.731772, 30.417838], [-97.731695, 30.41779], [-97.731554, 30.417692], [-97.731453, 30.417602], [-97.731408, 30.417553], [-97.731249, 30.417318], [-97.73121, 30.417254], [-97.731039, 30.417026], [-97.730975, 30.416939], [-97.730868, 30.41682], [-97.730822, 30.416775], [-97.73078, 30.416744], [-97.730496, 30.416595], [-97.730293, 30.41652], [-97.730161, 30.416471], [-97.729975, 30.416394], [-97.729905, 30.416355], [-97.729808, 30.416285], [-97.729767, 30.416246], [-97.729728, 30.416194], [-97.729698, 30.416172], [-97.729654, 30.416155], [-97.729614, 30.416148], [-97.729548, 30.416147], [-97.729514, 30.416146], [-97.729389, 30.416135], [-97.729335, 30.416126], [-97.729462, 30.415938], [-97.72922, 30.415204], [-97.728709, 30.414871], [-97.728723, 30.414807], [-97.728718, 30.414784], [-97.728696, 30.41474], [-97.728671, 30.414702], [-97.728669, 30.414666], [-97.728681, 30.414592], [-97.728711, 30.414473], [-97.728729, 30.414333], [-97.728728, 30.414245], [-97.728691, 30.414003], [-97.728644, 30.413803], [-97.728574, 30.413544], [-97.728547, 30.413479], [-97.728491, 30.413396], [-97.728445, 30.413351], [-97.728214, 30.413173], [-97.727994, 30.41302], [-97.727778, 30.412889], [-97.727672, 30.412832], [-97.727318, 30.412666], [-97.727083, 30.412581], [-97.726974, 30.412522], [-97.726857, 30.412442], [-97.726649, 30.41228], [-97.726599, 30.412223], [-97.72658, 30.412185], [-97.726555, 30.412063], [-97.726513, 30.411973], [-97.726257, 30.411727], [-97.725261, 30.411781], [-97.725036, 30.411835], [-97.724745, 30.411865], [-97.723564, 30.411945], [-97.723458, 30.411913], [-97.723398, 30.411833], [-97.722991, 30.411808], [-97.722749, 30.411778], [-97.722533, 30.411746], [-97.722129, 30.411654], [-97.722008, 30.411702], [-97.721844, 30.411976], [-97.72108, 30.413251], [-97.720566, 30.413895], [-97.720108, 30.41459], [-97.719653, 30.415279], [-97.719393, 30.415606], [-97.718776, 30.416581], [-97.718374, 30.417285], [-97.71813, 30.417602], [-97.717345, 30.418838], [-97.716772, 30.419816], [-97.716293, 30.420411], [-97.715643, 30.421503], [-97.714513, 30.420909], [-97.713065, 30.420216], [-97.712133, 30.419796], [-97.71126, 30.419387], [-97.710506, 30.419016], [-97.708412, 30.417984], [-97.708211, 30.4179], [-97.709438, 30.416514], [-97.709845, 30.415853], [-97.710107, 30.415412], [-97.710229, 30.414748], [-97.710277, 30.414147], [-97.710184, 30.413284], [-97.710145, 30.412986], [-97.710115, 30.412796], [-97.710133, 30.412563], [-97.710207, 30.412187], [-97.710342, 30.411665], [-97.710305, 30.411441], [-97.710078, 30.411244], [-97.710746, 30.410691], [-97.71082, 30.410646], [-97.710858, 30.410622], [-97.711076, 30.410461], [-97.711209, 30.410373], [-97.711276, 30.410328], [-97.711586, 30.410131], [-97.71191, 30.40997], [-97.711954, 30.409948], [-97.712803, 30.409485], [-97.713431, 30.409242], [-97.713961, 30.409046], [-97.714476, 30.408889], [-97.71599, 30.40858]]]"
