zip_code,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
78739,359253.22256453976,360119.93461745774,360593.26450264966,361817.1358981453,361456.3283664424,361066.98436917714,360222.79412563576,359824.7795472372,359888.7432593568,361439.4298248226,363824.93540370796,365504.02379377634,365594.5340684261,365716.45161548787,366457.7258921736,367088.8461116257,367650.2730466607,368253.72079993365,369532.81890606345,369534.55218531925,368870.3655594649,368832.5620338547,370087.25800339505,370479.1538902105,370134.1137092228,369309.7917826996,369333.4232099723,369631.8661499847,369385.82448152173,369294.580476139,368717.7153891492,367968.7700046171,367569.21751189575,367896.07519825146,369074.2061363715,369422.7891033471,368760.93483194703,368495.0190981981,369045.7369042434,369513.86037192366,370404.24191094603,370522.659820527,371498.1748223479,370958.6191779057,370611.0857696016,370662.23827856994,371800.2360249543,372762.76138854097,372806.3857925043,372941.1615674661,373780.639297769,375053.4952200504,375834.3870318671,377216.02571129735,378908.16541266826,380732.23722525407,381863.2413826445,382845.77500968357,383617.59888842935,383421.8476734135,382113.84760434047,380725.7332292529,379253.38191979384,378490.8153210135,378332.4329989138,380487.63288175844,382627.90703552635,384427.6640611552,385876.929816632,387693.81044638745,389733.22866763157,391201.8808137349,391830.24157425476,392426.7031930738,392778.95283145417,393171.76097650523,393720.4011433226,395007.0575265768,396905.7731930728,398912.30981351365,400508.2728600465,402095.1618154639,403957.67728446657,406081.8862702199,407992.69436400407,409150.94827567146,409629.4057593925,410263.81944206357,411841.06574595015,413540.4989921197,415749.4814948092,417842.4111168839,420365.03967292025,422258.0959746226,423589.14213885966,424722.0153560482,425493.9052463864,425845.8712212921,426250.46354443947,426667.85786213056,426866.5447315922,425867.728361909,424364.54220883385,422650.5626599851,421661.18170751224,420981.284449202,418819.7737558933,416127.5957511775,413628.0814372797,412416.99320351507,411122.8129006028,409806.7287247111,408716.44346686616,407984.08881320537,406999.58752173604,405809.6648210643,403800.6502928457,401912.96452635096,401512.4445614325,401974.32814029424,401532.7183048625,401133.48659528315,401267.9579898425,402474.7978316429,403718.6081441886,403868.9337686477,403498.3769288962,402127.8601845924,400737.57872804225,399404.1689437874,398352.2285522181,397905.9910757343,398332.4527171379,398870.6681606078,399755.0817168819,400635.5930711485,400885.0044853509,400769.58849639865,399958.98882331786,400253.1228446777,400382.6090433328,400357.4691116186,400237.2786827562,400675.53656845057,402436.77842944383,404590.002463341,407780.4493156287,411498.33361230296,415114.0628455964,418163.82775856927,420493.22058041353,423183.72668508976,426250.2912796687,430084.70797363686,434198.2330686322,438389.80938567244,442202.54503832,445353.1862532703,448429.23067936505,451846.5072069502,455374.5116240089,459333.09299817396,463295.1216729711,467952.95616266713,472916.63783644227,477641.5283553896,481413.3628957632,484084.0302911031,486551.76468513545,489312.5319387778,492366.2440984137,496197.9076285784,499861.0321938047,503526.65921249724,506122.6694136082,508048.465687017,509653.6407434386,511577.6530940546,514163.4104933674,516546.59697332705,519567.7435384822,523080.82323538244,527053.3815625502,529355.6273397675,530359.9273679,530603.2349401711,530921.9560121003,531941.2220924728,533736.3766165666,535938.6866452164,538240.5422645939,539998.3509800403,542140.5057928832,543983.6596927525,545526.7332832807,547181.4748913426,549308.6229008135,551602.9366918266,553342.4582535585,553833.7933862627,553766.1172272881,553585.5365069802,554348.1696412875,556302.1895277578,558630.5603689739,560557.4174320715,561399.0298132129,561958.3347047622,561639.3308440553,561266.2109909803,560723.3267280454,560472.7316148601,560364.1617278053,560424.0323414489,560820.9456295341,561875.62560629,562784.25407753,563485.6820687365,563721.8904951842,564080.1426172517,565061.5468090713,566935.4583638964,569409.4147293572,571569.3049700662,573682.2257132874,575416.7532090619,577554.3105791061,578920.2820256035,579608.1602152918,579833.1543017057,579899.4535166264,580828.7623112986,582094.0778632578,583653.8429435777,585180.323094706,586929.9119963585,589055.7454879062,591269.2773851671,593783.0269624336,596914.6021729988,601071.5517365871,605940.8120128659,611016.1975934325,615935.3736220062,618993.4974213307,621030.2203865113,623056.2936546695,627514.9915483582,634355.3445889307,642177.1273438057,651255.9395701549,660954.349433283,672113.489787904,683633.2827358795,696240.4711481461,711107.1744628478,728227.6727585369,745415.7403318698,756594.4085391634,760115.3242067145,757007.1093486375,753964.6874548666,755501.8522005384,762830.5580384019,776382.0592759935,792895.0010039221,812131.9453404334,831006.413701148,845983.8955312023,854035.950967018,852474.5364759153,845728.550180701,836555.9825404953,829830.6431396705,824913.4955178944,819702.0558363308,814084.6040176166
78748,182344.2280045505,182815.63997255644,183614.14830782235,184999.19562727894,186386.49383756184,187333.2347437523,187665.0121821368,188117.97623805283,188205.1989272464,188346.22924832595,188330.1429241544,188312.06672079363,188446.3242572553,188473.119769344,189207.14421588657,190298.22831902548,191496.45634757052,192371.0680251156,192918.7183694114,193499.11637633058,193715.39501751133,193707.35042351292,193433.72940772754,192905.8784522049,192738.19825529848,192537.63870883864,193219.7657062732,193968.73587004727,194860.1061251648,195343.6383489906,195514.42006789832,195532.86524403282,195472.92122213574,195183.86750231887,194802.8668651513,194009.90698669464,193398.10286837065,192969.99583496246,193527.33647141763,194266.69108831216,195142.81992783523,195484.43630765137,195919.54606015852,196196.43833640538,196091.26274612648,195524.73457856962,194753.3682969611,193965.27631008343,193614.84076422497,193828.2272911455,194944.97718691148,196414.48351845864,197695.9176985352,198682.9965821403,199385.0716481041,200354.27211220507,201235.46160513238,201813.34108521245,202064.37410494464,202159.58599836702,202284.8667789264,202259.9071995155,202327.68907327886,202586.89989104692,203037.63694674973,203612.8224066164,203829.4108823162,203809.35155014324,203562.6085750279,203341.9823629592,203350.56432264746,203507.41860998352,204003.1506697845,204243.72062565727,203947.46634144237,203374.3643524417,202694.46214748718,202655.10069456266,203211.64580205886,204186.93107238552,205347.84410330327,206174.01572634527,206948.83499352503,207541.55842981173,208338.33643042587,208998.4954606857,209732.60308420105,210330.2124650284,211213.6327767729,211988.23101281453,213029.2249372548,214055.3722569803,215281.7682683473,216537.98526510625,217746.48926873703,218614.0566992417,218942.37839054788,218893.54644475397,219164.2952366345,219564.26217941023,219994.40150300763,219685.56260069046,219277.05208568065,218561.74094134255,218195.42514362148,217575.34875890595,216307.4402500687,214872.03602089122,213806.2762376504,213519.9169858445,213213.47780656733,212861.4812884595,212607.75982612532,212525.1514408381,212462.8194962744,212235.56608207137,211855.724042372,211563.47440819445,212130.0998887387,212936.68421474678,213073.2489312332,212924.38565086652,212891.29041191385,213376.87728786454,213916.2995645888,213982.1390148525,213547.0744469564,212513.99686279762,211560.07168800908,210700.4743419984,209785.43889988863,209043.3801583683,208638.12560703128,208399.7228443815,208015.88600456872,207671.58697178503,207144.8652366247,206549.3564873504,205569.69777431642,205192.8057663747,204881.8528102734,204484.0579135694,204042.2274627832,203664.34678742755,203766.34542165813,203693.79666076988,203835.63209941247,204317.4060692529,204971.43299173,206068.38929073157,207256.41781424946,208600.21324264703,209897.2216880936,211238.16645467922,212638.51000998763,213907.95031449109,215345.44303880146,216928.9831738456,218813.16413411067,220793.6047076952,222690.9541346175,224976.66216665012,227282.56856403057,229809.6620112455,232206.9108707573,234439.812566469,236541.59219301693,238406.85595087052,240164.01475547536,241825.01411078946,243453.86449079844,245367.9767757432,247348.09415800372,249550.4573375607,251871.3565593398,254281.9279759331,256557.1904500169,258776.67225025306,261062.82936514,263466.6435336073,266286.484813517,269340.6705356909,272505.0231225167,275146.1733486742,277330.5677810401,279350.4315758497,281115.38149830326,282937.155874676,284337.1188518871,285860.6400949738,287573.1841596939,289567.38495740463,291783.42049503955,293952.3832179653,295892.0390980802,297652.84882749955,299225.5908802473,300663.3470475763,301787.70871113427,302521.3812667257,303151.4856261227,303999.0630906063,305186.6661727579,306707.1701599202,308040.12008282146,309250.3830480335,310380.1193321348,311632.737019815,312380.9522162631,312581.93526625546,312399.0790396501,312524.7652892981,312968.75322098733,313815.4965171874,314797.72561940463,316068.6648580124,317158.31108044554,318229.3854992497,319317.6306197561,320400.3262468826,321630.72105110175,322693.89264693897,323872.15125296486,324721.78482668713,325475.2432243892,326120.4952445005,326938.9450926154,327867.5124988663,328594.2221780014,329226.698685768,329822.25361743127,330511.18750011123,331341.29088638537,332149.50033692236,332999.7763248052,333683.11471088213,334527.68696532445,335927.7237977067,337821.83973388,340217.93538766174,342935.5983227348,345888.07398934395,348740.3250094002,351088.3379834201,352729.2898634837,354176.1894129293,356425.7650481567,360111.7213214464,365420.00594791706,371698.70304142014,378767.95904501673,385939.93018832017,393501.12255075714,401321.93586113054,409336.65743123204,418170.5388667476,427999.5602434908,437853.8837597287,444746.5008723144,447387.30058577354,446854.4032823199,445812.54742680304,446393.5673641064,449342.49071422603,455336.86702226225,463110.3651072414,472568.8333267325,481982.91366997384,490468.36812447646,495642.9826336236,495989.2188542058,492735.85329087963,487680.1133576728,482952.3098966994,477851.69198055775,471812.38957269647,465751.98212923924
78749,276934.76105324534,276434.0289031183,275905.9800301958,275031.0502692894,274232.60753246327,274409.5868387309,275087.3584943923,276346.236599437,276849.0106177716,276955.9305980772,276867.23410473857,277088.0074141941,277590.8064059521,277602.553376775,277348.37610390515,276927.5341060368,277028.10731650307,277582.46594656684,278667.97530538146,279547.780711173,279992.0581730753,279864.22402819706,279983.40767873236,279758.08986285556,279934.67069781525,279602.3913164253,279466.27277263737,278899.6048859921,278359.38807005197,278229.0642458738,278565.0709032381,278754.5662149926,278933.0478497522,278589.7313132275,278627.8934282299,278342.18754876545,278447.786403772,278372.24133172014,278435.409430882,277935.2361727009,277702.86037234287,277456.9933369281,277947.1863405432,278349.8202218148,278400.4635987074,277743.4503899612,277050.4153471407,276681.0567185387,277063.645182228,277788.26603215816,278563.1977043237,278858.7212649318,279144.13123417186,279615.2610621927,280895.0017697693,282152.9109908692,283862.3933549582,284940.7285236519,286280.31884174986,287338.3756836637,288139.68320688163,288214.69142793264,287766.3476510152,287208.0855492664,286686.2632032225,286993.0626300664,287538.0613049798,288246.7544396344,288234.8229623189,287953.9935942439,287803.39149035595,288049.50190667616,288574.468986077,288985.3368065793,288696.5143079671,288336.4293679938,288205.65852846304,289110.7779770425,290752.1514655517,292873.3300684924,295042.3432879487,296386.93067633983,297441.1836891105,298334.89403573034,299455.41861226875,300128.24720967154,300477.62929867057,301338.8048068422,303187.4786583349,305357.3998905384,307530.099298043,309370.8946183483,311526.0970578855,313831.4762074132,316148.3129757876,318181.64098904264,319351.73596996994,319666.0160965618,319769.241366288,319893.02883270924,320000.0536756353,319159.9563945864,318154.37568908976,316974.78334461903,316431.6490447042,315632.2533367721,313517.26077250857,311014.1684270373,309045.39978690265,308288.7044269468,307449.86292576656,306433.1658407622,305799.56388739945,305517.07349441183,305383.24432525533,305109.02418625803,304630.8553552627,304220.2014387724,304880.5575761805,305865.7532868088,306236.88589263865,306451.8563396223,307093.94106416963,308256.79737423314,309341.3165248294,309677.73200099944,309302.1207890425,308102.110334753,306783.8920998748,305549.79630120913,304131.713729312,303018.309109897,302444.96034675627,302292.73797824315,302070.4243892069,302406.2267737096,302675.190739663,303098.1833909243,302943.1767190919,303578.7055197168,304093.18059283745,304093.80059946986,303639.41162425216,303442.41384179075,304326.7964023046,305443.2602107933,307029.0873937367,308904.1002046662,310917.67471438623,313301.14786876645,315613.7476611141,318103.49012567214,320731.88492563396,323679.0111131054,327039.3723573945,330292.1775744519,333421.1245659257,336061.6803029916,338316.5011412876,340482.092383585,342675.57308254787,345354.47158226924,348299.1257981441,351651.64352567034,355463.7518114739,359212.9188534269,362209.2337652596,364565.4181824375,366379.79837602354,368417.4946893021,370225.0377128092,372339.33351631643,374574.68601850607,376920.96323296905,379272.78856401774,381381.40524738847,383085.74052783713,384476.81891727424,386163.14990489016,388294.2486376175,390978.1722170433,394065.2952826337,397544.2701722687,400136.9827451014,401808.38001391006,402901.5494989118,404134.0933280797,405506.0544530885,406590.9082259454,407980.0987191997,409658.32228574867,411556.2431694419,413545.6698167764,415605.6091036853,417581.14734369604,419526.36074974854,421272.0992916662,422981.97213706974,424016.28348354937,424200.8712014554,423605.8933700167,423458.8898072232,424168.3641849112,425949.7492111944,427644.8233950167,429010.2997730759,430035.92171502224,431342.7069878588,432229.82679978927,432572.55515717756,432199.3177559393,431760.2319575583,431378.22723687853,431589.8800917119,432271.3980071583,433471.7433664707,434206.63081425923,434652.0980528137,435137.8655398036,435784.7962495192,436827.6331511627,437795.1117216768,438873.30527529726,439662.6829526041,440469.23990189255,441505.9775566176,442891.4543843333,444215.6077207485,445266.29950548057,446222.53158898326,447205.03649338055,448538.43343643384,449825.9835124743,451098.9749214572,452156.51946416654,453449.204366335,455252.7168922021,457704.50151365617,460272.9296795183,462872.6125964426,465914.88723002974,469762.99484371796,473782.1257501557,477211.07536659075,478880.4289626174,479789.05383984593,480774.4550812322,483825.6930137209,488922.8346181563,494882.9436276999,501287.26726248243,507709.7082856124,515347.33585154655,523397.11703138147,531806.9385811159,540953.5865628213,551595.2533243253,562678.8595958707,570396.8327157664,573119.4040586532,571296.2069146102,568749.0752599825,568464.8840828143,571782.0622138338,579122.5651437248,588577.0982805617,599594.4946877103,609989.0028237836,618116.5135405869,622291.6677143335,620910.2610317945,616362.3386026324,610600.37899152,606458.8761734582,602729.2096245511,597662.803737783,592556.5291977985
78745,155455.2547150568,155315.62483742312,156285.7635487008,157217.27065545483,157832.87044319973,157474.13675690928,156653.7031306308,157084.23213323028,157723.97363524835,158870.4167370809,159865.6628283537,160233.87369811235,160849.78328337727,160704.65377659595,161503.1757669983,161932.2072029761,162196.17300907336,161875.29943618507,161711.61479983086,162403.33064875464,163068.0520544555,163658.92508486673,163923.64178795193,163844.99838893735,164044.75371911234,163679.1129075922,163738.02849677118,163367.49565065757,162929.27643707898,162243.8222893957,161647.76300163288,161553.40298084015,161884.3241702656,162046.56711603145,162230.0479327967,161883.48345756202,161965.7282324419,161825.36239803676,162493.5416732585,162814.8276211266,162884.5372100633,162436.79007221668,162180.25229339517,162553.75498385954,162915.33941861172,163047.5396277741,162965.12828076954,162480.30241111494,162425.34027412324,162533.28552997563,163575.68315212047,164514.9859814991,164961.72093343225,164976.31403258455,165178.52256238626,166104.86912031512,167234.32576146096,168153.42235954234,168889.2429097121,169162.40080694112,169347.36642428808,168887.7581771617,168863.38283441233,168651.8088147485,168589.75407490414,168386.91114314366,168528.5653264754,169233.34896462323,170060.5755910643,170684.07822945734,171208.30236845821,171777.61411325514,172455.5164274875,172736.1868374806,172939.64596025215,173013.15919463147,173084.48402706743,173319.41723977553,173994.63445973393,174854.04821549286,175616.25710788587,175883.67423086686,176068.53875848177,176205.7463652405,176714.86426874832,177301.78900408078,177964.3784274133,178663.83131653848,179408.54881021052,179922.07431742575,180277.42189047788,180926.72379383785,181905.53429239546,183101.62609315343,184145.9596875368,184841.1334478038,185068.41037245363,185030.00869771373,185299.14795848762,185917.65255937906,186711.46392761325,187218.93594555228,187590.36204696225,187531.3217822232,187271.18808760296,186617.59448464453,185163.19045262423,183601.92040982004,182100.98040399398,181329.6426105398,180749.30595588352,180446.5520386493,180486.7940139272,180711.3587654143,180770.9851866189,180759.64816465427,180783.78979791066,181122.20360026576,181943.91028236304,182682.36158421898,182799.59946964183,182788.94887339388,183065.79642468385,183832.2533575206,184491.50328374235,184627.1087020555,184244.8245654952,183437.27912579765,182439.660022096,181614.83296313894,180637.62753342112,179865.31403772105,179269.94141343408,178856.93993804138,178505.9730200509,178210.74374535898,178009.80938105378,177771.39645982828,177357.4701922005,177479.97895013608,177637.13114782152,177552.45663511354,177255.80881432668,176989.75867404358,177263.02798819332,177380.17281463693,177824.44871517745,178396.91041486608,179233.33179373975,180175.79915055586,181441.2989914457,182665.55581078332,184168.393292814,185535.4020017257,186953.9934742339,188376.38667324567,190134.6215109056,192227.1057756021,194246.14456886868,196158.59580768214,198010.9495588385,200279.2919235408,202536.42302736363,204515.01282863773,206413.0740166612,208355.0681047312,210298.23998733898,212051.75661494336,214015.8904573917,216307.73611393425,218592.7543000441,220952.61482338601,223782.1301607054,226809.2189011368,230034.8101977625,232673.59183279533,235007.8616899025,236657.5479170621,238536.4725325166,240747.41639644303,243894.51961329803,247383.17677391172,251136.96850257603,254512.32844748464,257823.9033829248,260842.5894923523,263654.9552350545,266100.627371159,268231.4309818056,270013.41113615484,271973.6370490171,274211.85417524946,276938.71493457444,279801.1526846939,282186.0145349805,284161.2307010435,285417.2571861784,286475.6779175629,287059.8675013939,286928.04483369965,286821.55206126673,287038.81293939985,288611.803329466,290604.66746964806,292717.2966908315,294317.3498205455,295774.5690498142,297324.33471555467,298298.6777152455,298794.2958281261,298928.9234196677,299150.1730348998,299592.6840981634,300360.2715670404,301688.1979068592,303566.55074270786,305303.8467513191,306895.2036157982,308316.9291498113,309606.71103846,311048.391234316,312359.2745627496,313608.1207316892,314372.78563575377,315086.933766605,316126.7673520989,317561.7297822077,319367.3401702892,320951.5643897391,322492.336831687,323656.36589703005,324840.0773528673,326202.3539552854,327788.93295983854,329535.43561595195,331349.21605679864,333259.1714582496,335306.29416709923,337681.3801819365,340252.5672609884,343168.9854721714,346130.10643359745,349333.66794565803,352604.9014592612,354531.5179685492,355695.4146883011,357084.86321838986,360618.40199070773,366374.90313459525,372895.6776890133,380046.55082733853,387309.3709246508,395442.56685416505,403918.23837089055,412755.9361635907,422451.81063283776,433393.60924763617,443565.97260219813,450371.07289784524,452610.2843604392,451958.0462448618,451596.1298170688,453150.9518444703,457203.5688079607,465222.4263213584,476193.1376526473,489797.37143068045,502440.9335224762,513248.3962691476,519985.74736152455,521628.5719032067,518756.3007160779,513299.1339405032,507688.9992123071,502164.7604397486,496115.35076201643,491067.28248471936
78744,100862.39809256876,101266.17848307693,101707.87955144448,102387.82696918953,102994.18687383052,103139.62814981838,103193.72796739977,103305.74699082617,103732.60540799145,104220.81773021253,104686.13045327233,105282.64403167274,106010.07189079117,106744.95875944418,107394.00549073363,108052.45571326863,108631.57261173829,109158.80333174026,109720.47719833178,110350.73120924347,110944.32870906855,111359.82058835859,111695.18618294416,111898.07115388523,112209.3464639327,112472.66892567172,112931.77644470293,113346.2686455748,113694.04060672915,113737.53257028914,113736.03087147385,113667.69966473528,113738.61928375051,113702.65122957744,113706.05302050605,113615.99614784008,113560.336641982,113580.26535942586,113938.15293014405,114170.58010468705,114127.32326818135,113657.31993254676,113350.70800533435,113152.46730209065,112943.57087589715,112479.20575345817,111921.5622383838,111375.33996360039,111211.76454114582,111641.42184849996,112242.83081045008,112730.08895685985,112913.13198542873,113113.58252594835,113310.14310726848,113590.44612428635,113888.33103781141,114084.50442717664,114196.48173537431,114585.79085944641,115051.46790797981,115340.75894416845,115313.97792093625,115173.83253036725,115149.30694217785,115210.32435521668,115474.50534008622,115657.81327336426,115979.07893528318,116232.49404703149,116564.02546776776,116779.40612482412,116983.79775887194,117347.68676839687,117690.67658940186,117880.49048559519,117998.5091180762,118120.90753132447,118391.65107574365,118618.47744014426,119022.99849196599,119402.62967638197,119754.62845595232,120017.26377647642,120325.47372531446,120608.99552173045,120992.53772916988,121543.68734755006,122339.28208123744,123028.04355349686,123747.4729152706,124353.86731629813,125121.04568928565,125850.2556788515,126683.61767989866,127373.28818521836,127924.46074608034,127975.52761049365,127760.68293983275,127384.4387145405,126955.84547952813,126333.48588988073,125766.11469691375,125259.55276667494,124835.8070185099,124422.43141121733,123749.53096338494,123124.66927155506,122532.22909576065,122205.45429136493,121835.687587404,121439.60981030046,121310.2622445384,121031.30102965051,120862.43529067734,120636.08890801715,120672.78653379394,120376.77133051508,120256.83851608119,120295.80337625534,120242.16445589179,120000.28847104107,119552.41566054795,119255.84742127814,119360.54545511171,119460.43594492608,119281.41712330395,118375.09134012017,117051.77708275926,115448.36491150025,114226.44365972374,113296.41141406569,112776.91170313203,111816.4720771241,110846.9239781324,109984.90941176117,109182.9909497748,108692.79995079555,108374.72150299084,108653.54106384894,108638.38838285088,108832.48462154488,108611.27907688773,108178.34758798649,107499.86571100086,107298.88708608193,107969.08645145061,108972.29368491335,109757.37238055561,110490.57995389932,111151.49566069507,111810.72097784307,112246.46400068012,112473.05129699578,112508.86688834119,112640.56224396794,113012.35234343878,113804.49937659394,114948.37580308609,116358.82070513106,117796.97251359,119447.60748801033,121197.97727394811,123087.73215674733,124563.20480531,126050.95010826981,127870.60273407689,129928.13883497885,132004.22102050707,133882.27886072244,135669.6576321207,137326.20921783632,138748.39036728686,140236.90202252145,141847.56058052837,143567.4552551761,145506.80212921035,147623.0335634622,149991.8582888667,152365.16955217835,154883.10294402274,157536.22162262665,160139.76174680164,162288.94156557205,163716.57953946086,165196.09405793052,166920.06437915718,169387.45940710252,171858.01339853054,174433.05538480965,176929.16842741214,179519.31257447513,181993.27235132075,184451.95381931172,186537.27933042624,188655.49321486775,190507.92742445067,192232.28004419728,193746.52640481782,194636.15575336237,195435.4073793285,196168.94235821665,197515.26676551948,199181.51136943066,201074.1374658773,202949.8209926641,204643.94765440692,206149.4846522434,207161.2588727868,207921.18375012366,208225.90069682442,208466.44552358385,209085.30384617762,210446.23761064172,212122.2158233404,213782.05296647327,215070.5650275587,216403.56245335308,217613.98686102923,218615.58423822813,219597.588395054,220335.83064629606,221368.18365874642,222422.97440096023,223958.14757591172,225344.89309402386,226708.2225238031,228027.32783163732,229128.25586536192,230171.159823608,230902.0386629989,231933.5044666231,233076.05818110355,234081.7788542044,234767.02921861608,235445.50961305443,236427.16832382395,237969.3537258612,239925.1040376503,242534.82983289578,245274.0791206247,247705.10505619497,249628.341813812,251332.14615665193,252862.49945427,254263.78596473852,256051.09722730302,258538.17344019192,262402.0934460726,267245.2487563489,273175.236419468,279485.99249192164,286406.0418861529,293930.4518390053,302403.2357905882,312160.50793498714,323294.07037163386,334975.5973229232,344148.16498608625,349657.96071186103,351867.3195995807,353376.98609057366,355650.8031050561,359579.92892470193,366165.50954879506,374403.5878661642,383831.19080195687,392892.418093379,401239.76973018533,406945.77744439273,408710.0872910664,406583.0352093802,401943.9365459199,396840.3182993767,391299.9120462023,384807.78307695716,378393.1947474375
